postcode,state,primary_suburb,all_suburbs
6372,WA,"KIRK ROCK","KIRK ROCK|YEALERING"
6373,WA,"BULLARING","BULLARING"
6375,WA,"ADAMSVALE","ADAMSVALE|BILBARIN|CORRIGIN|GORGE ROCK|KUNJIN|KURRENKUTTEN"
6383,WA,"BADJALING","BADJALING|BALKULING|DANGIN|QLD 4355 CUBBINE|DULBELLING|DOODENANNING|MOUNT STIRLING|WA 6740 QUAIRADING|WAMENUSKING|YOTING"
6384,WA,"PANTAPIN","PANTAPIN"
6385,WA,"KWOLYIN","KWOLYIN"
6386,WA,"SHACKLETON","SHACKLETON"
6390,WA,"BANNISTER","BANNISTER|BODDINGTON|CROSSMAN|LOWER HOTHAM|MARRADONG|MOUNT COOKE|MOUNT WELLS|NORTH BANNISTER|RANFORD|UPPER MURRAY|WURAMING"
6391,WA,"QUINDANNING","QUINDANNING|WILLIAMS"
6392,WA,"BOKAL","BOKAL|DARDADINE|DARKAN|MEEKING"
6393,WA,"DURANILLIN","DURANILLIN|MOODIARRUP"
6394,WA,"BEAUFORT RIVER","BEAUFORT RIVER|BOSCABEL|BOILUP|CHANGERUP|MOKUP|MURADUP|ORCHID VALLEY|QUALEUP"
6395,WA,"CHERRY TREE POOL","CHERRY TREE POOL|JINGALUP|KOJONUP|LOWER CRESSBROOK LUMEAH|MOBRUP|RYANSBROOK"
6396,WA,"FRANKLAND RIVER","FRANKLAND RIVER"
6397,WA,"ROCKY GULLY","ROCKY GULLY"
6398,WA,"QLD 4017 BROKE","QLD 4017 BROKE|WALPOLE"
6401,WA,"BUCKLAND","BUCKLAND|BURLONG|NSW 2460 CUNJARDINE|IRISHTOWN|KATRINE|JENNACUBBINE|JENNAPULLIN|MALABAINE|MEENAAR|MOKINE|MULUCKINE|MURESK|MUMBERKINE|NORTHAM|ROSSMORE|SOUTHERN BROOK|SPENCERS BROOK|THROSSELL|WONGAMINE"
6403,WA,"GOULBURN NORTH GRASS VALLEY","GOULBURN NORTH GRASS VALLEY"
6405,WA,"MECKERING","MECKERING|QUELAGETTING|WARDING EAST"
6407,WA,"CUNDERDIN","CUNDERDIN|WAEEL|WATERCARRIN|WYOLA WEST|YOUNDEGIN"
6409,WA,"NORTH BOAMBEE VALLEY NORTH LAKE GRACE NORTH TAMMIN","NORTH BOAMBEE VALLEY NORTH LAKE GRACE NORTH TAMMIN|SOUTH TAMMIN|TAMMIN"
6410,WA,"KELLERBERRIN","KELLERBERRIN|MOUNT CAROLINE"
6411,WA,"DOODLAKINE","DOODLAKINE|SOUTH DOODLAKINE"
6412,WA,"BAANDEE","BAANDEE|NORTH BAANDEE"
6413,WA,"HINES HILL","HINES HILL"
6414,WA,"NANGEENAN","NANGEENAN"
6415,WA,"GOOMARIN","GOOMARIN|KORBEL|MERREDIN|NOKANING|NORPA|TANDEGIN"
6418,WA,"BRUCE ROCK","BRUCE ROCK"
6419,WA,"ARDATH","ARDATH"
6420,WA,"CRAMPHORNE","CRAMPHORNE|MUNTADGIN"
6421,WA,"BURRACOPPIN","BURRACOPPIN|WARRALAKIN"
6422,WA,"WALGOOLAN","WALGOOLAN"
6423,WA,"BOODAROCKIN","BOODAROCKIN|CARRABIN|WARRACHUPPIN|WESTONIA"
6424,WA,"BODALLIN","BODALLIN|NORTH BODALLIN|SOUTH BODALLIN"
6425,WA,"DULYALBIN","DULYALBIN|MOORINE ROCK"
6426,WA,"CORINTHIA","CORINTHIA|GHOOLI|HOLLETON|MARVEL LOCH|MOUNT HAMPTON|VIC 3767 MOUNT HOLLAND|SA 5607 MOUNT JACKSON|MOUNT PALMER|PARKER RANGE|SKELETON ROCK|SOUTHERN CROSS|SOUTH YILGARN|TURKEY HILL|YELLOWDINE"
6427,WA,"KOOLYANOBBING","KOOLYANOBBING"
6428,WA,"BABAKIN","BABAKIN"
6429,WA,"BOORABBIN","BOORABBIN|BULLABULLING|COOLGARDIE|KARRAMINDIE|LONDONDERRY|MOUNT BURGES|VICTORIA ROCK|WALLAROO"
6430,WA,"BINDULI","BINDULI|BROADWOOD|HANNANS|KALGOORLIE|KARLKURLA|LAMINGTON|MULLINGAR|PERRYS CROSSING PICCADILLY|SOMERVILLE|WEST KALGOORLIE|WEST LAMINGTON|WILLIAMSTOWN|YILKARI"
6431,WA,"BOORARA","BOORARA|BULONG|BROWN HILL|EMU FLAT|FEYSVILLE|KANOWNA|KURNALPI|KOOKYNIE|LAKEWOOD|ORA BANDA|PLUMRIDGE LAKES|TRAFALGAR|WARBURTON"
6432,WA,"BOULDER","BOULDER|FIMISTON|SOUTH BOULDER|VICTORY HEIGHTS"
6433,WA,"HANNANS PO","HANNANS PO|KALGOORLIE DC|KALGOORLIE PO"
6434,WA,"CUNDEELEE","CUNDEELEE|FORREST|PARKESTON|RAWLINNA|ZANTHUS"
6436,WA,"MENZIES","MENZIES|ULARRING"
6437,WA,"LEINSTER","LEINSTER|SIR SAMUEL"
6438,WA,"LAKE DARLOT","LAKE DARLOT|LEONORA"
6440,WA,"BANDYA","BANDYA|BEADELL|COSMO NEWBERY|LAVERTON|LAKE WELLS|NEALE"
6442,WA,"KAMBALDA EAST","KAMBALDA EAST|KAMBALDA WEST"
6443,WA,"BALLADONIA","BALLADONIA|CAIGUNA|COCKLEBIDDY|DUNDAS|ENOGGERA RESERVOIR EUCLA|FRASER RANGE|HIGGINSVILLE|MADURA|MUNDRABILLA|NORSEMAN|WIDGIEMOOLTHA"
6445,WA,"NORTH CASCADE","NORTH CASCADE|SALMON GUMS"
6446,WA,"GRASS PATCH","GRASS PATCH"
6447,WA,"LORT RIVER","LORT RIVER|MOUNT NEY|SCADDAN|WITTENOOM HILLS"
6448,WA,"GIBSON","GIBSON"
6450,WA,"BANDY CREEK","BANDY CREEK|BEAUMONT|BOYATUP|CAPE LE GRAND|CHADWICK|CASCADE|CASTLETOWN|WA 6330 CONDINGUP|COOMALBIDGUP|DALYUP|EAST MUNGLINUP|ESPERANCE|HOWICK|MERIVALE|MONJINGUP|MUNGLINUP|NERIDUP|MYRUP|PINK LAKE|SINCLAIR|WEST BEACH|WINDABOUT"
6452,WA,"CAPE ARID","CAPE ARID|BURAMINYA|ISRAELITE BAY"
6460,WA,"GOOMALLING","GOOMALLING|VIC 3029 HULONGINE|VIC 3097 KARRANADGIN|UCARTY WEST|WALYORMOURING"
6461,WA,"DOWERIN","DOWERIN|KOOMBERKINE"
6462,WA,"HINDMARSH","HINDMARSH|MINNIVALE|UCARTY"
6463,WA,"BENJABERRING","BENJABERRING"
6465,WA,"MANMANNING","MANMANNING"
6466,WA,"CADOUX","CADOUX"
6467,WA,"BURAKIN","BURAKIN"
6468,WA,"GLENWORTH VALLEY GOODLANDS","GLENWORTH VALLEY GOODLANDS|KALANNIE|PETRUDOR"
6470,WA,"KULJA","KULJA"
6472,WA,"BEACON","BEACON|BIMBIJY|CLEARY|KARROUN HILL|MOUROUBRA|REMLAP|TAMPU"
6473,WA,"WIALKI","WIALKI"
6475,WA,"BADGERIN ROCK","BADGERIN ROCK|BOORALAMING|DUKIN|KOORDA|LAKE MARGARETTE|MOLLERIN|NEWCARLBEON"
6476,WA,"GABBIN","GABBIN"
6477,WA,"BENCUBBIN","BENCUBBIN|WELBUNGIN"
6479,WA,"VIC 3564 BARBALIN","VIC 3564 BARBALIN|BONNIE ROCK|DANDANNING|ELACHBUTTING|KARLONING|WA 6167 LAKE BROWN|MOUNT TENANDRA MUKINBUDIN|WATTONING|WILGOYNE"
6480,WA,"NUKARNI","NUKARNI"
6484,WA,"BULLFINCH","BULLFINCH|ENNUIN|LAKE DEBORAH"
6485,WA,"COWCOWING","COWCOWING|KORRELOCKING|NALKAIN|NEMBUDDING|WYALKATCHEM"
6487,WA,"NORTH YELBENI","NORTH YELBENI|SOUTH YELBENI|YELBENI"
6488,WA,"NORTH TRAYNING","NORTH TRAYNING|SOUTH TRAYNING|TRAYNING"
6489,WA,"KUNUNOPPIN","KUNUNOPPIN|NORTH BLACKWOOD"
6490,WA,"BURRAN ROCK","BURRAN ROCK|CHANDLER|ELABBIN|KWELKAN|TALGOMINE"
6501,WA,"MOUNT STEADMAN MUCHEA","MOUNT STEADMAN MUCHEA"
6502,WA,"BINDOON","BINDOON"
6503,WA,"BALGOWLAH HEIGHTS BAMBUN","BALGOWLAH HEIGHTS BAMBUN|BEERMULLAH|BOONANARRING|BREERA|COONABIDGEE|CULLALLA|COWALLA|GINGIN|GINGINUP|GRANVILLE|LENNARD BROOK|MINDARRA|PARK|MOONDAH|MUCKENBURRA|NEERGABBY|ORANGE SPRINGS|RED GULLY|WANERIE|YEAL"
6504,WA,"MOOLIABEENEE","MOOLIABEENEE"
6505,WA,"WANNAMAL","WANNAMAL"
6506,WA,"MOGUMBER","MOGUMBER"
6507,WA,"CATABY","CATABY|COOLJARLOO|DANDARAGAN|MIMEGARRA|REGANS FORD|YATHROO"
6509,WA,"GLENTROMIE","GLENTROMIE|NEW NORCIA|WADDINGTON|YARAWINDAH"
6510,WA,"BARBERTON","BARBERTON|BERKSHIRE VALLEY|GILLINGARRA|KOOJAN|MOORA|WALEBING"
6511,WA,"CERVANTES","CERVANTES"
6512,WA,"COOMBERDALE","COOMBERDALE|NAMBAN"
6513,WA,"GUNYIDI","GUNYIDI|NSW 2469 WATHEROO"
6514,WA,"GREEN HEAD","GREEN HEAD|LEEMAN"
6515,WA,"COOROW","COOROW|EGANU|MARCHAGEE|WADDY FOREST"
6516,WA,"JURIEN BAY","JURIEN BAY"
6517,WA,"CARNAMAH","CARNAMAH"
6518,WA,"ENEABBA","ENEABBA|WARRADARGE"
6519,WA,"ARRINO","ARRINO|ARROWSMITH EAST|DUDAWA|KADATHINNI|THREE SPRINGS|WOMARDEN"
6521,WA,"BADGINGARRA","BADGINGARRA|BOOTHENDARRA|GREY|HILL RIVER|NAMBUNG"
6522,WA,"BUNDANOON","BUNDANOON|HOLMWOOD|IKEWA|LOCKIER|MINGENEW|MOORIARY|MOUNT BUDD|NANGETTY|YANDANOOKA|YARRAGADEE"
6525,WA,"ALLANOOKA","ALLANOOKA|ARROWSMITH|BONNIEFIELD|BOOKARA|DONGARA|IRWIN|MILO|MOUNT ADAMS|QLD 4625 MOUNT HORNER|PORT DENISON|SPRINGFIELD|YARDARINO"
6528,WA,"MOUNT DANDENONG MOUNT HILL","MOUNT DANDENONG MOUNT HILL|WALKAWAY"
6530,WA,"BEACHLANDS","BEACHLANDS|BERESFORD|BLUFF POINT|GERALDTON|KARLOO|MAHOMETS FLATS|MERU|MORESBY|MOUNT TARCOOLA|RANGEWAY|QLD 4852 SPALDING|STRATHALBYN|SUNSET BEACH|TARCOOLA BEACH|UTAKARRA|WAGGRAKINE|WANDINA|WEBBERTON|WEST END|WONTHELLA|WOORREE"
6531,WA,"GERALDTON PO","GERALDTON PO"
6532,WA,"AJANA","AJANA|BINNU|BOOTENAL|BRINGO|BULLER|CAPE BURNEY|BURMA ROAD|CARRARANG|COBURN|COOLCALALAYA|WA 6713 DARTMOOR|DEEPDALE|DINDILOA|EAST CHAPMAN|DURAWAH|DRUMMOND COVE|EURARDY|EAST NABAWA|ELLENDALE|EAST YUNA|ERADU|ERADU SOUTH|GEORGINA|GLENFIELD|GREENOUGH|HAMELIN POOL|HICKETY|HOWATHARRA|KOJARENA|MARRAH|MEADOW|MOONYOONOOKA|MINNENOOKA|MOUNT ERIN|NOLBA|NARNGULU|NARRA TARRA|NANSON|NERREN NERREN|NARALING|NABAWA|OAKAJEE|ROCKWELL|RUDDS GULLY|SANDSPRINGS|SOUTH MELBOURNE SOUTH YUNA|TAMALA|TOOLONGA|TIBRADDEN|UPPER MOUNT GRAVATT VALENTINE|WEST BINNU|WANDANA|WEST ROCKHAMPTON WHITE PEAK|WICHERINA|WICHERINA SOUTH|YUNA|YETNA"
6535,WA,"ALMA","ALMA|BOWES|EAST BOWES|GREGORY|HORROCKS|ISSEKA|NORTHAMPTON|OGILVIE|SANDY GULLY|YALLABATHARRA"
6536,WA,"KALBARRI","KALBARRI|ZUYTDORP"
6537,WA,"DENHAM","DENHAM|PARK|MONKEY MIA|NANGA|SHARK BAY|NSW 2577 USELESS LOOP"
6556,WA,"BEECHINA","BEECHINA|CHIDLOW|GORRIE|MALMALLING|THE LAKES"
6558,WA,"WOOROLOO","WOOROLOO"
6560,WA,"WUNDOWIE","WUNDOWIE"
6562,WA,"B BAKERS HILL","B BAKERS HILL|COPLEY|WOOTTATING"
6564,WA,"CLACKLINE","CLACKLINE"
6566,WA,"BEJOORDING","BEJOORDING|COONDLE|CULHAM|DUMBARTON|HODDYS WELL|TOODYAY|WEST TOODYAY"
6567,WA,"DEWARS POOL","DEWARS POOL|JULIMAR|MOONDYNE"
6568,WA,"BOLGART","BOLGART|WATTENING|WYENING"
6569,WA,"CALINGIRI","CALINGIRI|CARANI"
6571,WA,"YERECOIN","YERECOIN"
6572,WA,"PIAWANING","PIAWANING"
6574,WA,"BINDI BINDI","BINDI BINDI|FRANKSTON HEIGHTS GABALONG"
6575,WA,"MILING","MILING"
6603,WA,"KONNONGORRING","KONNONGORRING|LAKE HINDS|LAKE NINAN|MOCARDY|WONGAN HILLS"
6605,WA,"KONDUT","KONDUT"
6606,WA,"BALLIDU","BALLIDU|EAST BALLIDU|EAST DAMBORING|WEST BALLIDU"
6608,WA,"MARNE","MARNE|PITHARA"
6609,WA,"DALWALLINU","DALWALLINU|NUGADONG|XANTIPPE"
6612,WA,"JIBBERDING","JIBBERDING|MIAMOON|PAYNES FIND|WUBIN"
6613,WA,"BUNTINE","BUNTINE"
6614,WA,"MAYA","MAYA"
6616,WA,"LATHAM","LATHAM"
6620,WA,"BUNJIL","BUNJIL|PERENJORI|ROTHSAY"
6623,WA,"BOWGADA","BOWGADA|GUTHA|KOOLANOOKA|MORAWA|PINTHARUKA"
6625,WA,"MERKANOOKA","MERKANOOKA"
6627,WA,"CANNA","CANNA"
6628,WA,"TARDUN","TARDUN"
6630,WA,"DEVILS CREEK","DEVILS CREEK|MULLEWA|MURCHISON|NERRAMYNE|WEST CASUARINAS|WONGOONDY|WOOLGORONG"
6631,WA,"PINDAR","PINDAR"
6632,WA,"AMBANIA","AMBANIA|TENINDEWA"
6635,WA,"YALGOO","YALGOO"
6638,WA,"COOLADAR HILL","COOLADAR HILL|DAGGAR HILLS|MOUNT MAGNET|PAYNESVILLE"
6639,WA,"SANDSTONE","SANDSTONE"
6640,WA,"CUE","CUE|EAST MURCHISON|LAKE AUSTIN|REEDY|WELD RANGE"
6642,WA,"ANGELO RIVER","ANGELO RIVER|CAPRICORN|KUMARINA|MEEKATHARRA|PEAK HILL"
6646,WA,"LAKE CARNEGIE","LAKE CARNEGIE|QLD 4305|WILUNA"
6701,WA,"BABBAGE ISLAND","BABBAGE ISLAND|BERNIER ISLAND|BROCKMAN|BROWN RANGE|CARNARVON|CORAL BAY|EAST CARNARVON|DORRE ISLAND|GILROYD|GREYS PLAIN|INGGARDA|KENNEDY RANGE|KINGSFORD|NSW 2446 LYNDON|MACLEOD|MASSEY BAY|MORGANTOWN|MINILYA|NINGALOO|SOUTH CARNARVON|NSW 2473|TALISKER|WOODLEIGH|YANDOO CREEK|VIC 3551 WOORAMEL|YALARDY"
6705,WA,"EAST LYONS RIVER","EAST LYONS RIVER|GASCOYNE RIVER|WEST LYONS RIVER"
6707,WA,"EXMOUTH","EXMOUTH|EXMOUTH GULF|LEARMONTH"
6710,WA,"NSW 2747 CANE","NSW 2747 CANE|PEEDAMULLA|TALANDJI|YANNARIE"
6711,WA,"THEVENARD ISLAND","THEVENARD ISLAND"
6712,WA,"BARROW ISLAND","BARROW ISLAND"
6713,WA,"DAMPIER","DAMPIER"
6714,WA,"ANTONYMYRE","ANTONYMYRE|BALLA BALLA|BARRINGTON TOPS BAYNTON|BULGARRA|BURRUP|CLEAVERVILLE|COOYA POOYA|GAP RIDGE|GNOOREA|KARRATHA|ESTATE|MAITLAND|MARDIE|MILLARS WELL|MOUNT ANKETELL|MULATAGA|NICKOL|PEGS CREEK|SHERLOCK|STOVE HILL"
6716,WA,"FORTESCUE","FORTESCUE|HAMERSLEY RANGE|MILLSTREAM|PANNAWONICA"
6718,WA,"ROCHEDALE SOUTH ROEBOURNE","ROCHEDALE SOUTH ROEBOURNE|WHIM CREEK"
6720,WA,"COSSACK","COSSACK|POINT SAMSON|WICKHAM"
6721,WA,"INDEE","INDEE|PARDOO|REDBANK|PORT HEDLAND|STRELLEY|WALLAREENYA|WEDGEFIELD"
6722,WA,"BOODARIE","BOODARIE|DE GREY|FINUCANE|PIPPINGARRA|SOUTH HEDLAND"
6725,WA,"BILINGURR","BILINGURR|BROOME|DJUGUN|EIGHTY MILE BEACH|GINGERAH|LAGRANGE|MINYIRR|QLD 4123 ROEBUCK|WATERBANK"
6726,WA,"CABLE BEACH","CABLE BEACH"
6728,WA,"VIC 3056 BULARL DI WUNAMI","VIC 3056 BULARL DI WUNAMI|CAMBALLIN|DERBY|GEEGULLY CREEK|KIMBOLTON|MEDA|ST GEORGE RANGES|WILLARE"
6731,WA,"COCKATOO ISLAND","COCKATOO ISLAND"
6740,WA,"DRYSDALE RIVER","DRYSDALE RIVER|KALUMBURU|MITCHELL PLATEAU|WYNDHAM"
6743,WA,"CAMBRIDGE GULF","CAMBRIDGE GULF|DURACK|GIBB|KUNUNURRA|LAKE ARGYLE|WARMUN|WIJILAWARRIM"
6751,WA,"CHICHESTER","CHICHESTER|INNAWANGA|JUNA DOWNS|KARIJINI|MOUNT SHEILA|MULGA DOWNS|NANUTARRA|ROCKLEA|TOM PRICE|WITTENOOM"
6753,WA,"JIGALONG","JIGALONG|NEWMAN"
6754,WA,"PARABURDOO","PARABURDOO"
6758,WA,"NORTH TURRAMURRA NULLAGINE","NORTH TURRAMURRA NULLAGINE"
6760,WA,"MARBLE BAR","MARBLE BAR"
6762,WA,"TELFER","TELFER"
6765,WA,"FITZROY CROSSING","FITZROY CROSSING|KUPARTIYA|MOUNT HARDMAN"
6770,WA,"HALLS CREEK","HALLS CREEK|KUNDAT DJARU|MCBEATH|MUELLER RANGES|ORD RIVER|PURNULULU|TANAMI|STURT CREEK"
6798,WA,"CHRISTMAS ISLAND","CHRISTMAS ISLAND"
6837,WA,"PERTH","PERTH"
6838,WA,"PERTH","PERTH"
6839,WA,"PERTH","PERTH"
6840,WA,"PERTH","PERTH"
6841,WA,"PERTH","PERTH"
6842,WA,"PERTH","PERTH"
6843,WA,"PERTH","PERTH"
6844,WA,"PERTH","PERTH"
6845,WA,"PERTH","PERTH"
6846,WA,"PERTH","PERTH"
6847,WA,"PERTH","PERTH"
6848,WA,"PERTH","PERTH"
6849,WA,"PERTH BC","PERTH BC"
6872,WA,"WEST PERTH","WEST PERTH"
6892,WA,"EAST PERTH","EAST PERTH"
6901,WA,"WEST LEEDERVILLE","WEST LEEDERVILLE"
6902,WA,"LEEDERVILLE","LEEDERVILLE"
6903,WA,"LEEDERVILLE","LEEDERVILLE"
6904,WA,"SUBIACO PO","SUBIACO PO"
6905,WA,"NORTHLANDS PO","NORTHLANDS PO"
6906,WA,"NORTH DEEP CREEK NORTH PERTH","NORTH DEEP CREEK NORTH PERTH"
6909,WA,"NEDLANDS","NEDLANDS"
6910,WA,"CLAREMONT","CLAREMONT"
6911,WA,"COTTESLOE","COTTESLOE"
6912,WA,"MOSMAN PARK","MOSMAN PARK"
6913,WA,"WEMBLEY","WEMBLEY"
6914,WA,"BALCATTA","BALCATTA"
6915,WA,"MOUNT HAWTHORN","MOUNT HAWTHORN"
6916,WA,"OSBORNE PARK DC","OSBORNE PARK DC"
6918,WA,"HYNDMANS CREEK INNALOO","HYNDMANS CREEK INNALOO"
6919,WA,"JOONDALUP DC","JOONDALUP DC"
6920,WA,"NORTH BEACH","NORTH BEACH"
6921,WA,"KANGAROO VALLEY KARRINYUP","KANGAROO VALLEY KARRINYUP"
6922,WA,"SCARBOROUGH","SCARBOROUGH"
6923,WA,"HILLARYS","HILLARYS"
6924,WA,"GREENWOOD","GREENWOOD"
6925,WA,"WALLISTON DC","WALLISTON DC"
6926,WA,"KALAMUNDA","KALAMUNDA"
6929,WA,"MOUNT LAWLEY","MOUNT LAWLEY"
6931,WA,"MAYLANDS","MAYLANDS"
6932,WA,"INGLEWOOD","INGLEWOOD"
6933,WA,"BAYSWATER","BAYSWATER"
6934,WA,"BASSENDEAN","BASSENDEAN"
6935,WA,"WA 6405 GUILDFORD","WA 6405 GUILDFORD"
6936,WA,"MIDLAND DC","MIDLAND DC"
6939,WA,"TUART HILL","TUART HILL"
6941,WA,"MIRRABOOKA","MIRRABOOKA"
6942,WA,"BASSENDEAN DC","BASSENDEAN DC"
6943,WA,"MORLEY","MORLEY"
6944,WA,"MALAGA","MALAGA"
6946,WA,"WANNEROO","WANNEROO"
6947,WA,"WANGARA","WANGARA"
6951,WA,"SOUTH PERTH","SOUTH PERTH"
6952,WA,"COMO","COMO"
6953,WA,"APPLECROSS","APPLECROSS"
6954,WA,"BOORAGOON","BOORAGOON"
6955,WA,"WILLETTON","WILLETTON"
6956,WA,"MELVILLE","MELVILLE"
6957,WA,"PALMYRA","PALMYRA"
6958,WA,"WARSHIPS","WARSHIPS"
6959,WA,"FORSTER SHOPPING VILLAGE FREMANTLE","FORSTER SHOPPING VILLAGE FREMANTLE"
6960,WA,"MYAREE","MYAREE"
6961,WA,"PALMYRA DC","PALMYRA DC"
6963,WA,"HAMILTON HILL","HAMILTON HILL"
6964,WA,"SUCCESS","SUCCESS"
6965,WA,"BIBRA LAKE","BIBRA LAKE"
6966,WA,"KWINANA","KWINANA"
6967,WA,"ROCKINGHAM DC","ROCKINGHAM DC"
6968,WA,"ROCKINGHAM","ROCKINGHAM"
6970,WA,"CANNING VALE DC","CANNING VALE DC"
6979,WA,"VICTORIA PARK","VICTORIA PARK"
6981,WA,"EAST VICTORIA PARK","EAST VICTORIA PARK"
6982,WA,"BENTLEY","BENTLEY"
6983,WA,"BENTLEY DC","BENTLEY DC"
6984,WA,"BELMONT","BELMONT"
6985,WA,"CLOVERDALE","CLOVERDALE"
6986,WA,"WELSHPOOL DC","WELSHPOOL DC"
6987,WA,"CAMERONS CREEK CANNINGTON","CAMERONS CREEK CANNINGTON"
6988,WA,"THORNLIE","THORNLIE"
6989,WA,"MADDINGTON","MADDINGTON"
6990,WA,"GOSNELLS","GOSNELLS"
6991,WA,"KELMSCOTT","KELMSCOTT"
6992,WA,"ARMADALE","ARMADALE"
6997,WA,"KELMSCOTT DC","KELMSCOTT DC"
7000,TAS,"GLEBE","GLEBE|HOBART|MOUNT STUART|NORTH HOBART|QUEENS DOMAIN|WEST HOBART"
7001,TAS,"HOBART","HOBART"
7002,TAS,"NORTH HOBART","NORTH HOBART"
7004,TAS,"BATTERY POINT","BATTERY POINT|SOUTH HOBART"
7005,TAS,"DYNNYRNE","DYNNYRNE|LORD HOWE ISLAND LOWER SANDY BAY|SANDY BAY"
7006,TAS,"SANDY BAY","SANDY BAY"
7007,TAS,"MOUNT NELSON","MOUNT NELSON|TOLMANS HILL"
7008,TAS,"LENAH VALLEY","LENAH VALLEY|NEW TOWN"
7009,TAS,"DERWENT PARK","DERWENT PARK|LOWER INMAN VALLEY LUTANA|MOONAH|WEST MOONAH"
7010,TAS,"DOWSING POINT","DOWSING POINT|NSW 2422 GOODWOOD|GLENORCHY|MONTROSE|ROSETTA"
7011,TAS,"AUSTINS FERRY","AUSTINS FERRY|BERRIEDALE|CHIGWELL|CLAREMONT"
7012,TAS,"COFFS HARBOUR PLAZA COLLINSVALE","COFFS HARBOUR PLAZA COLLINSVALE|GLENLUSK"
7015,TAS,"GEILSTON BAY","GEILSTON BAY|LINDISFARNE|ROSE BAY"
7016,TAS,"RISDON VALE","RISDON VALE"
7017,TAS,"GRASSTREE HILL","GRASSTREE HILL|HONEYWOOD|OLD BEACH|OTAGO|RISDON|TEA TREE"
7018,TAS,"BELLERIVE","BELLERIVE|HOWRAH|MORNINGTON|MONTAGU BAY|ROSNY|ROSNY PARK|TRANMERE|WARRANE"
7019,TAS,"CLARENDON VALE","CLARENDON VALE|OAKDOWNS|ROKEBY"
7020,TAS,"CLIFTON BEACH","CLIFTON BEACH|SANDFORD"
7021,TAS,"VIC 3384 LAUDERDALE","VIC 3384 LAUDERDALE"
7022,TAS,"SOUTH ARM","SOUTH ARM"
7023,TAS,"OPOSSUM BAY","OPOSSUM BAY"
7024,TAS,"CREMORNE","CREMORNE"
7025,TAS,"DULCOT","DULCOT|RICHMOND"
7026,TAS,"CAMPANIA","CAMPANIA"
7027,TAS,"COLEBROOK","COLEBROOK"
7030,TAS,"APSLEY","APSLEY|ARTHURS LAKE|BAGDAD|BOTHWELL|BRIDGEMAN DOWNS BROADMARSH|BRIDGEWATER|BRIGHTON|CRAMPS BAY|DUNDOWRAN BEACH DYSART|DROMEDARY|ELDERSLIE|GAGEBROOK|FLINTSTONE|GRANTON|HERDSMANS COVE|VIC 3840 HERDSMANS COVE|HERMITAGE|INTERLAKEN|JERICHO|KEMPTON|LAKE SORELL|LIAWENEE|LOWER MARSHES|MANGALORE|MILLERS BLUFF|MELTON MOWBRAY|MIENA|MORASS BAY|PELHAM|PONTVILLE|SHANNON|STEPPES|TODS CORNER|WADDAMANA|WILBURVILLE"
7050,TAS,"KINGSTON","KINGSTON|KINGSTON BEACH"
7051,TAS,"KINGSTON","KINGSTON"
7052,TAS,"BLACKMANS BAY","BLACKMANS BAY"
7053,TAS,"BONNET HILL","BONNET HILL|TAROONA"
7054,TAS,"BARRETTA","BARRETTA|CONINGHAM|ELECTRONA|FERN TREE|HOWDEN|LESLIE VALE|NSW 2898 LOWER SNUG|MARGATE|NEIKA|RIDGEWAY|SNUG|TINDERBOX|VIC 3170 WELLINGTON PARK"
7055,TAS,"QLD 4809 HUNTINGFIELD","QLD 4809 HUNTINGFIELD"
7109,TAS,"CRADOC","CRADOC|CRABTREE|GLENDEVIE|GLAZIERS BAY|GLEN HUON|HASTINGS|GROVE|HUONVILLE|IDA BAY|JUDBURY|LOWER LONGLEY|LONNAVALE|LUCASTON|LOWER DUCK CREEK LUNE RIVER|NSW 2800 LYMINGTON|MOUNTAIN RIVER|PETCHEYS BAY|RECHERCHE|RAMINEA|RANELAGH|SOUTHPORT|SOUTH GOLDEN BEACH|STRATHBLANE|WATTLE GROVE|WATERLOO|WOODSTOCK"
7112,TAS,"ABELS BAY","ABELS BAY|CENTRAL MACDONALD CHARLOTTE COVE|CUMBERLAND REACH CYGNET|DEEP BAY|EAST WAGGA WAGGA|FRESHWATER CREEK GARDNERS BAY|HUON ISLAND|NEW ENGLAND MC NICHOLLS RIVULET|RANDALLS BAY|VERONA SANDS"
7113,TAS,"FRANKLIN","FRANKLIN"
7116,TAS,"BROOKS BAY","BROOKS BAY|CAIRNS BAY|CASTLE FORBES BAY|GEEVESTON|POLICE POINT|PORT HUON|SURGES BAY|SURVEYORS BAY"
7117,TAS,"DOVER","DOVER"
7119,TAS,"STONOR","STONOR"
7120,TAS,"ANTILL PONDS","ANTILL PONDS|ANDOVER|BADEN|LEMONT|LEVENDALE|MOUNT SEYMOUR|PAWTELLA|PARATTAH|RHYNDASTON|STONEHENGE|SWANSTON|TIBERIAS|TUNBRIDGE|TUNNACK|NSW 2125 WHITEFOORD|WOODSDALE|WOODBURY|YORK PLAINS"
7139,TAS,"STRATHGORDON","STRATHGORDON"
